Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
taylor1_1_c_d.txt,1,11359,46.6,78.11,9.09,21.57,13.07,17.44,84.34,55.74,17.19,7.57,5.71,12.31,10.07,4.42,5.84,2.64,17.48,2.15,1.38,2.31,3.18,1.67,2.17,0.94,1.21,0.18,0.05,0.09,12.36,0.22,0.07,4.25,0.79,12.91,3.4,2.02,1.36,2.37,1.59,4.09,2.29,0.81,1.04,0.41,4.24,0.23,2.43,0,2.37,5.74,1.53,1.65,1.32,0.7,0.82,6.08,9.19,0.77,10.72,1.21,4.93,4.67,2.54,0.25,0.11,0.4,0.01,0.02,0.57,0,0.26,0.2,0.1,0.01
evers1_1_c_p.txt,1,15068,45.76,77.89,15.75,29.77,11.48,18.32,86.49,57.1,16.58,8.02,6.61,12.13,10.29,5,6.87,2.44,17.46,2.81,1.9,1.53,2,2.06,3.82,2.02,1.79,0.2,0.26,0.33,12.17,0.58,0.13,1.48,0.85,14.27,3.34,2.24,1.79,3.27,1.61,4.63,1.66,0.6,0.72,0.25,4.02,0.43,2.46,0.01,1.75,5.55,1.23,1.1,1.52,1.01,1.1,5.12,10.5,0.8,9.93,1.52,5.38,3.22,2.08,0.21,0.29,0.54,0.12,0.29,0.98,0,0.13,0.73,0.12,0.01
jacobson1_0_c_p.txt,1,20144,41.9,82.91,7.44,28.58,15.18,16.67,81.26,54.28,17.28,7.41,5.4,11.03,10.27,4.28,6.01,2.41,17.64,2.21,1.18,2.2,8.71,1.35,3.27,1.72,1.55,0.14,0.26,0.25,13.3,0.11,0.04,0.46,2.93,12.94,3.7,2.11,1.64,2.2,1.33,3.68,1.9,0.53,1.14,0.2,4.44,0.36,3.11,0.01,1.52,5.39,1.43,1.03,1.55,0.66,1.06,6.56,8.82,0.84,8.94,1.03,4.18,3.76,2.12,0.26,0.09,0.58,0.04,0.16,0.48,0,0.02,0.23,0.23,0
denton1_0_c_d.txt,1,10000,38.66,86.41,9.05,30.86,16.86,17.47,86.97,55,17.36,7.05,6.15,10.06,9.39,4.87,7.21,2.36,18.63,3.53,1.8,2.17,2.53,1.79,3.39,1.82,1.52,0.26,0.17,0.19,15.26,0.84,0.09,3.5,1.51,15.19,4.3,2.44,1.65,3.01,1.62,4.36,2.29,0.62,1,0.58,5.17,0.35,3.01,0,2.72,6.82,2,1.95,1.47,0.7,0.95,7.68,8.5,0.71,9.22,1.14,3.92,4.32,1.48,0.51,0.3,0.35,0.01,0.31,0.5,0.02,0.12,0.13,0.23,0
hancock1_0_c_p.txt,1,9861,56.91,86.07,19.45,47.73,13.08,19.22,85.72,54.44,16.63,6.69,6.99,12.14,8.65,5.27,5.29,1.79,16.54,2.84,1.52,1.82,2.82,1.91,3.43,2.28,1.1,0.13,0.25,0.19,13,0.23,0.08,1.93,0.74,11.12,3.05,1.81,1.44,1.89,1.45,2.81,2.4,0.96,1.16,0.24,4.5,0.43,3.07,0,1.69,6.46,1.66,1.31,2.46,0.97,0.74,5.38,9.19,1.13,12.05,1.77,5.87,4.79,2.42,0.45,0.15,0.77,0.12,0.32,0.6,0.01,0.07,0.23,0.28,0
ahrens1_1_c_d.txt,1,27882,59.19,81.19,14.88,23.41,16.57,17.94,84.24,53.72,15.88,7.46,6.54,12.88,8.44,4.52,6.17,2.09,16.14,2.97,1.87,1.6,2.54,2,3.17,1.5,1.65,0.18,0.15,0.61,12.21,0.23,0.09,0.39,2.94,12.92,3.74,1.95,1.38,2.92,1.48,3.57,2.77,1.12,1.13,0.44,3.8,0.42,2.13,0.01,1.95,5.61,1.33,1.66,1.44,0.82,0.78,6.58,7.81,0.7,10.86,1.2,5.29,4.47,2.85,0.32,0.17,0.42,0.04,0.12,0.5,0.01,0.07,0.27,0.14,0.02
frailey1_0_c_d.txt,1,17856,48.14,75.76,17.06,28.01,18.78,18.08,87.28,57.96,17.14,8.36,6.59,13.12,9.58,6.01,6.13,2.45,17.63,2.26,1.47,2.3,2.08,2.13,2.3,1.21,1.08,0.24,0.22,0.1,11.63,0.13,0.08,0.8,1.89,14.18,3.07,2.18,1.76,2.92,1.56,4.58,3.54,1.13,0.99,1.32,3.8,0.26,1.97,0.02,2.23,6.63,1.42,1.39,2.81,0.74,0.59,5.66,10,1.09,10.44,1.7,5.05,3.74,2.3,0.31,0.07,0.5,0.02,0.08,0.27,0,0.09,0.03,0.14,0.01
hubbird1_1_c_p.txt,1,21034,40.19,80.67,7.15,25.62,16.38,15.93,79.41,52.52,16.21,7.3,5.32,10,10.07,4.6,6.34,2.52,17.36,2.33,1.33,2.23,10.56,1.43,3.54,1.76,1.77,0.2,0.34,0.19,12.7,0.15,0,0.29,2.69,13.55,3.53,2.43,1.74,2.43,1.17,3.83,1.58,0.58,0.83,0.18,3.74,0.49,2.36,0,1.45,5.29,1.57,0.86,1.25,0.78,1.09,6.04,9.26,0.89,8.64,1.08,4.22,3.47,2.27,0.3,0.05,0.57,0.01,0.19,0.79,0,0.49,0.09,0.19,0
giddens1_0_c_p.txt,1,11044,56.5,85.02,15.69,26.07,16.61,17.84,86.54,55.99,16.59,7.01,8.1,11.81,10.12,4.68,5.77,1.41,17.63,2.45,1.45,2.1,2.26,2.01,3.17,1.58,1.57,0.16,0.56,0.1,12.8,0.15,0.14,0.2,2.37,12.14,3.51,2.05,1.24,3,1.19,3.3,2.62,0.97,1.01,0.6,3.93,0.64,2.7,0.02,1.27,5.82,1.2,1.01,2.16,0.91,0.94,4.55,10.95,1.08,9.77,1.87,5.07,2.96,2.99,0.4,0.1,0.4,0.04,0.52,0.51,0.02,0.06,0.18,0.23,0
hardin1_0_c_d.txt,1,20017,36.66,78.44,12.96,21.47,14.19,18.35,86.6,57.17,17.87,7.81,5.87,11.39,10.21,5.05,6.78,3.07,18.44,2.19,1.33,1.98,2.3,1.92,3.54,1.61,1.89,0.35,0.25,0.3,13.25,0.12,0.06,0.24,3.75,15.89,4.65,2.25,1.79,3,1.6,4.72,2.16,0.73,1.23,0.13,3.68,0.12,1.97,0,1.95,5.41,1.07,1.6,1.37,0.68,1.13,6.7,9.15,1.04,9.04,1.36,4.22,3.61,1.76,0.3,0.04,0.49,0.02,0.23,0.89,0,0.33,0.2,0.35,0
hatziyannakis1_0_c_d.txt,1,11624,51.43,78.42,14.01,31.8,19.06,14.49,77,50.27,16.1,6.52,5.35,10.7,8.37,4.7,5.45,1.88,15.59,2.31,1.37,2.24,13.54,1.96,2.06,1.2,0.85,0.08,0.2,0.15,12.23,0.43,0.22,0.35,3.95,11.99,2.99,1.84,0.91,2.48,1.9,3.65,2.56,0.74,1.45,0.34,3.78,0.22,2.03,0.01,2.41,4.1,1.1,0.98,1.02,0.76,0.48,4.56,9.94,0.91,10.87,1.55,5.39,4.1,1.94,0.33,0.28,0.24,0.03,0.19,0.57,0,0,0.2,0.32,0.02
danielson1_1_c_d.txt,1,14289,48.19,93.33,8.65,41.05,15.28,18.5,87.71,54.16,17.77,7.3,5.94,11.59,8.55,4.53,6.6,1.67,17.35,2.83,1.46,1.86,2.58,1.86,3.3,2.04,1.2,0.1,0.15,0.22,16.26,0.91,0.07,1.88,3.83,12.8,4.21,1.7,1.48,2.3,1.78,3.11,2.79,0.9,1.43,0.33,5.09,0.59,2.63,0.01,2.79,5.75,1.81,1.53,1.63,0.59,0.59,6.11,9.25,0.83,9.87,1.13,4.35,4.47,2,0.76,0.41,0.43,0.11,0.44,0.43,0.01,0,0.2,0.2,0
odum1_0_c_d.txt,1,18189,46.46,83.85,11.06,30.7,15.38,16.77,85.61,56.41,17.6,7.63,6.41,11.99,8.4,4.66,7.15,2.78,17.33,2.03,1.23,1.72,1.75,1.65,2.33,1.29,1,0.2,0.12,0.25,14.13,0.34,0.07,3.66,1.34,13.48,3.85,1.86,1.23,2.75,1.88,3.97,3.06,1.15,1.57,0.25,3.84,0.48,2.12,0,1.53,4.86,1.13,1.51,1.37,0.74,0.58,7.45,8.41,0.84,10.51,1.33,5,4.29,1.99,0.33,0.18,0.29,0.15,0.21,0.44,0,0.05,0.23,0.16,0
blasco1_0_c_d.txt,1,11597,33.44,85.13,20.26,35.09,12.9,15.79,87.9,58.48,18.95,7.9,4.91,12.43,10.49,5.73,6.64,2.45,18.76,2.16,1.38,2.55,1.47,1.96,2.36,1.42,0.89,0.16,0.16,0.11,14.07,0.41,0.25,0.44,3.89,13.2,3.61,2.16,1.38,2.76,1.63,3.73,2.25,0.88,1.11,0.18,4.57,0.42,2.22,0,2.77,4.94,1.61,0.78,1.32,0.87,0.57,6.18,11.02,0.89,11.93,1.66,5.7,4.65,2.05,0.47,0.34,0.38,0.02,0.12,0.8,0,0.01,0.57,0.2,0
mccall1_0_c_d.txt,1,15278,52.31,90.61,10.67,33.68,17.44,18.44,84.51,54.25,17.21,6.87,6.45,11.86,8.89,4.46,6.12,1.78,16.55,2.53,1.49,1.75,1.96,2,2.78,1.6,1.14,0.1,0.15,0.25,14.75,0.46,0.03,1.51,3.28,13.27,4.16,2.04,1.47,2.53,1.96,3.22,2.04,0.65,1.12,0.1,4.76,0.49,3.1,0.01,1.97,5.4,1.79,1.12,1.62,0.56,0.66,6.19,8.72,0.71,10.41,1.28,4.82,4.56,1.68,0.46,0.09,0.4,0.03,0.33,0.33,0.01,0.01,0.21,0.1,0.01
bishop1_0_c_p.txt,1,21757,64.52,76.42,4.24,27.45,20,12.11,62.42,40.84,13.01,6.43,4.83,8.68,6.83,3.57,4.41,1.42,12.6,1.9,1.21,1.46,30.61,1.6,2.33,1.2,1.1,0.18,0.25,0.29,9.18,0.15,0.06,0.17,1.56,9.35,2.58,1.5,0.91,1.9,1.02,2.63,1.59,0.62,0.73,0.18,2.7,0.42,1.65,0,1.01,4.58,1.25,1.1,1.25,0.66,0.64,4.42,6.71,0.68,7.23,1.12,3.59,2.71,1.73,0.19,0.09,0.4,0.07,0.16,0.24,0,0.1,0.08,0.06,0
pickett1_0_c_d.txt,1,14266,58.68,80.79,10.56,29.76,14.37,16,77.04,50.17,15.18,6.92,5.96,11.5,7.38,4.52,6.16,2.09,14.64,2.34,1.32,1.7,11.91,1.6,2.24,1.19,0.95,0.15,0.3,0.18,11.67,0.39,0.12,0.17,3.11,10.77,2.64,1.64,1.05,2.1,1.5,3.23,2.51,1.09,1.03,0.38,3.25,0.7,1.58,0.02,1.3,5.59,1.28,1.61,1.94,0.67,0.55,6.15,7.31,0.83,10.45,1.21,5.29,4.02,2.43,0.42,0.13,0.43,0,0.11,0.37,0.01,0.06,0.12,0.16,0
mcmannis1_0_c_d.txt,1,18624,49.98,91.83,15.14,33.46,15.47,19.63,86.1,53.92,17.95,7.03,5.93,12.01,7.86,4.91,6.33,1.85,16.56,2.56,1.46,1.9,2.48,1.99,2.85,1.63,1.18,0.14,0.11,0.12,15.94,0.77,0.02,3.16,1.97,13.39,4.48,1.84,1.29,2.58,1.77,3.39,2.24,0.66,1.32,0.15,4.93,0.55,2.77,0.04,2.58,5.39,1.62,1.33,1.55,0.61,0.67,6.82,8.01,0.75,10.46,1.34,4.58,4.69,1.75,0.35,0.2,0.31,0.02,0.17,0.27,0.02,0.01,0.14,0.1,0
odom1_1_c_d.txt,1,17694,45.4,86.38,13.36,19.21,15.91,19.66,86.66,55.63,17.86,7.94,5.47,12.57,9.59,4.97,6.06,2.13,18.35,3.16,1.8,2.02,2.83,1.84,3.55,1.53,1.97,0.09,0.18,0.59,13.91,0.37,0.12,3.03,0.88,14.93,4.77,2.12,1.48,2.83,1.86,3.79,1.79,0.76,0.63,0.34,4.15,0.24,2.05,0.01,2.36,6.8,1.92,1.75,1.62,0.71,1.22,6.3,9.3,0.84,9.63,1.43,4.36,4.03,1.85,0.29,0.16,0.38,0.03,0.31,0.46,0.01,0.1,0.26,0.09,0.01
gelep1_0_c_p.txt,1,7910,44.45,84.84,10.05,32.72,15.57,12.39,79.47,53.03,17.72,8.58,6.13,10.27,9.27,5.31,5.75,1.25,16.66,2.58,1.45,2.06,13.44,2.04,2.23,1.29,0.88,0.13,0.19,0.1,11.34,0.37,0.08,0.23,2.74,11.07,3.4,1.49,1.28,2.86,0.82,2.82,2.09,1.13,0.57,0.35,4.49,0.67,2.67,0,1.74,4.61,1.04,1.21,1.47,0.7,0.58,5.03,10.32,1.07,9.96,1.54,5.07,3.54,1.57,0.24,0.18,0.28,0.03,0.11,0.58,0,0.08,0.18,0.33,0
bowden1_0_c_d.txt,1,22051,35.47,83.7,16.18,32.95,13.69,15.28,87.27,57.61,18.48,7.93,5.41,11.76,10.41,5.44,6.68,2.32,19.06,2.27,1.26,2.3,2.54,1.97,2.51,1.45,1.03,0.17,0.13,0.18,14.05,0.73,0.15,0.61,3.68,13.81,3.86,1.74,1.55,2.87,1.82,4.26,2.85,0.91,1.43,0.41,4.26,0.44,2.13,0,2.16,4.92,1.52,0.92,1.29,0.75,0.68,5.83,11.05,1.12,10.5,1.65,4.85,4.13,1.94,0.38,0.26,0.34,0.03,0.13,0.73,0,0.11,0.36,0.24,0
brown4_0_c_d.txt,1,12314,28.98,78.63,28.13,34.66,11.54,14.33,88.87,57.25,18.87,8.54,4.75,11.01,10.77,5.99,5.98,2.86,19.56,3.26,1.29,2.29,2.31,1.98,2.68,1.58,1.07,0.28,0.2,0.21,13.14,0.39,0.24,0.5,3.31,13.8,3.45,2.05,1.2,3.07,1.69,4.51,4.28,2.19,1.66,0.31,4.34,0.38,1.73,0.03,2.69,4.42,0.89,0.85,1.57,0.84,0.6,6.14,11.78,1.05,11.91,1.81,5.61,4.6,1.58,0.71,0.18,0.19,0.06,0.13,0.7,0.02,0.02,0.4,0.23,0.02
griffin1_0_c_d.txt,1,10064,33.85,79.35,18.5,26.26,14.71,16.8,86.78,58.58,19.03,8.07,5.52,11.86,10.06,5.67,6.91,2.5,18.64,2.32,1.44,2.42,2.91,1.78,2.67,1.34,1.31,0.19,0.16,0.23,13.39,0.08,0.19,0.1,4.78,14.16,4.29,1.96,1.44,3,1.55,4.44,2.54,0.92,1.39,0.21,4.1,0.38,2.07,0.04,2.23,3.94,0.5,0.96,1.15,0.82,0.7,5.59,11.48,1.15,10.87,1.6,4.86,4.55,1.63,0.25,0.03,0.32,0.04,0.01,0.54,0.01,0,0.34,0.19,0
putney1_1_c_p.txt,1,9416,51.63,77.75,27,41.11,15.29,15.91,85.56,57.48,16.19,8.07,8.38,11.41,9.83,5.07,7.63,1.45,16.91,3.13,1.66,2.8,2.25,2.07,2.49,1.67,0.82,0.14,0.18,0.1,9.98,0.08,0.07,0.38,1.53,10.82,2.97,1.3,0.97,2.69,1.43,3.18,2.69,1.13,0.97,0.42,5.42,1.5,3.38,0,0.72,5.8,1.57,0.73,2.64,0.92,0.35,5.17,9.97,1.16,12.42,1.99,6.87,3.6,1.69,0.21,0.11,0.12,0,0.11,0.3,0,0.08,0.06,0.15,0
burkhart1_1_c_d.txt,1,30355,56.35,77.28,2.28,25.46,18.73,12.7,63.05,41.68,13.8,5.71,4.84,7.54,6.99,3.62,4.71,1.98,13.66,1.9,1.1,1.42,29.45,1.26,2.33,1.13,1.15,0.13,0.28,0.11,11.18,0.18,0.02,3.58,0.99,10.1,3.2,1.5,1.01,1.67,1.03,3,2.26,0.78,1.24,0.17,2.47,0.34,1.4,0.04,1.19,4.41,1.02,1.29,1.16,0.46,0.68,5.57,6.48,0.65,6.96,0.77,3.1,3.16,1.74,0.21,0.01,0.28,0.02,0.13,0.36,0.02,0.04,0.07,0.22,0
calloway1_1_c_p.txt,1,22568,53.39,83.78,10.02,39.81,12.25,18.7,86.06,55.76,17.53,7.85,7.11,12.08,9.24,4.38,5.76,2.04,17.36,2.44,1.47,1.94,2.04,1.84,3.01,1.9,1.11,0.19,0.35,0.13,12.8,0.23,0.07,0.16,3.25,12.52,3.23,2.27,1.26,2.32,1.5,3.45,1.67,0.43,0.9,0.19,5.71,1.14,3.47,0,1.64,5.77,1.61,1.09,2.11,0.96,0.46,4.86,10.86,0.92,9.84,1.64,4.81,3.46,2.15,0.3,0.17,0.47,0.02,0.38,0.52,0.01,0.14,0.18,0.18,0
hall1_1_c_d.txt,1,802,18.18,73.35,51.31,53.93,12.73,9.85,89.65,60.85,20.07,10.35,4.61,10.97,12.72,6.86,5.99,3.62,19.95,1.25,0.87,2.99,1.12,1.37,3.24,2.37,0.87,0.37,0.12,0.12,12.34,0.12,0,0.25,0.87,15.09,4.86,1.5,1.37,3.12,1.25,4.74,1.62,0.87,0.75,0,2.37,0.62,1,0,1.25,5.36,1.37,2.12,1.12,1.37,0.5,5.11,11.22,1.87,11.35,1.5,7.23,2.99,0.62,0,0.12,0.37,0,0.37,0.62,0,0.37,0.25,0,0
cavalier1_0_c_p.txt,1,28906,51.81,86.09,6.33,41.27,12.34,16.27,75.56,48.55,15.56,6.74,6.22,8.98,9.03,4.28,4.85,1.8,15.82,1.98,1.12,1.55,13.28,1.49,3.21,2.02,1.17,0.1,0.45,0.13,12.67,0.05,0.07,0.39,1.79,10.02,2.36,1.81,1.12,1.79,1.12,3.03,1.55,0.5,0.91,0.1,4.53,1.13,2.64,0.01,1.37,6,1.79,1.06,2.32,0.94,0.61,3.75,10.38,1.02,8.1,1.56,3.76,3,2.04,0.19,0.1,0.41,0.04,0.42,0.61,0,0.09,0.3,0.21,0
duignan1_1_c_d.txt,1,21679,41.76,73.77,14.3,30.44,17.22,18.4,86.05,57.83,17.41,8.94,6.65,11.85,10.18,5.2,7.24,2.33,17.46,2.39,1.49,1.91,2.4,1.78,2.4,1.31,1.03,0.17,0.19,0.15,11.61,0.18,0.07,0.18,3.65,13.6,3.53,1.9,1.35,3.06,1.27,4.37,2.43,0.82,1.16,0.38,3.84,0.74,2.29,0,1.37,4.55,1.31,0.91,1.56,0.58,0.48,6.03,9.48,0.81,10.2,1.18,5,4.1,1.95,0.24,0.12,0.3,0,0.18,0.81,0.02,0.52,0.12,0.14,0.01
frailey1_0_c_p.txt,1,19405,24.92,78.51,21.26,36.96,10.56,15.02,89,59.77,19.8,9.93,6.02,10.27,12.05,5.61,6.66,2.58,20.07,3.51,1.53,2.34,2.94,2.49,3.62,2.12,1.49,0.37,0.32,0.2,12.54,0.13,0.05,0.53,1.27,13.46,2.66,2.26,1.92,2.39,1.72,4.44,2.79,0.76,1.39,0.56,3.01,0.38,1.9,0,1.3,6.53,2.01,0.98,2,1.19,0.7,4.75,13.37,1.28,10.68,1.75,4.96,4.04,1.93,0.27,0.07,0.39,0.03,0.21,1.33,0.01,0.27,0.52,0.51,0.02
hardin1_0_c_p.txt,1,18573,38.49,81.83,11.74,24.99,14.5,16.79,86.26,56.92,17.18,7.76,6.18,11.31,10.27,5.43,7.24,2.41,18.93,2.54,1.8,2.76,2.81,1.44,3.48,1.71,1.76,0.14,0.19,0.33,13.27,0.19,0.1,0.43,3.95,13.51,3.89,2.15,1.51,2.37,1.29,3.89,2.49,0.83,1.36,0.25,3.91,0.27,2.53,0.01,1.86,5.29,1.17,1.31,1.35,0.89,1.04,7.45,9.2,0.95,10.28,1.2,4.12,5.1,1.71,0.26,0.12,0.47,0.05,0.17,1.07,0,0.62,0.17,0.28,0
giddens1_0_c_d.txt,1,15078,42.17,80.98,12.83,22.68,20.1,17.52,85.99,57.81,17.66,8.14,6.23,12.45,10.07,5.82,6.42,2.43,18.68,2.28,1.36,2.21,2.18,1.73,2.35,1.07,1.27,0.29,0.15,0.2,12.71,0.24,0.05,0.42,3.44,13.66,3.72,2.13,1.6,2.69,1.52,3.87,3.25,1.04,1.56,0.63,3.92,0.52,2.18,0.02,1.81,4.53,1.01,1.15,1.55,0.63,0.58,7.12,9.38,0.92,10.27,1.17,4.89,4.39,2.15,0.25,0.13,0.51,0.01,0.37,0.32,0,0.04,0.09,0.18,0.01
hubbird1_1_c_d.txt,1,12051,61.82,70.59,7.13,16.72,13.98,21.68,83.06,52.06,14.42,7.55,6.66,12.19,8.71,3.95,6.14,2.36,15.65,2.9,1.68,1.4,2.74,1.48,3.6,1.48,2.11,0.27,0.13,0.41,10.18,0.29,0.04,0.4,3.16,12.99,3.82,2.38,1.15,2.65,1.36,3.72,2.17,0.6,1.04,0.41,6.51,0.8,3.4,0.02,3.12,6.16,1.5,1.73,1.56,0.54,1.44,6.16,7.51,0.6,8.42,0.95,4.42,3.07,2.47,0.44,0.12,0.42,0.06,0.32,0.47,0.01,0.24,0.07,0.15,0.01
hatziyannakis1_0_c_p.txt,1,14402,57.79,83.57,7.9,45.41,18.49,16.09,75.72,49.47,15.91,7.03,5.49,11.2,8.32,3.24,5.91,1.51,14.62,2.63,1.41,1.56,13.93,1.8,3.08,2.07,1,0.21,0.21,0.15,11.81,0.54,0.11,0.27,3.15,10.66,2.94,1.72,1.01,2.38,1.19,3.1,1.6,0.71,0.6,0.21,3.71,0.41,2.61,0.01,1.58,4.91,1.62,1.04,1.68,0.64,0.4,4.8,8.51,0.99,9.35,1.24,4.66,3.56,1.88,0.4,0.25,0.58,0.04,0.42,0.44,0.01,0.05,0.32,0.06,0
odum1_0_c_p.txt,1,23881,47.86,81.61,17.73,24.77,14.01,19.54,86.72,57.46,17.75,8.76,7.53,11.78,10.25,4.46,6.71,1.84,17.98,2.53,1.4,2.47,1.83,1.96,3.33,1.62,1.69,0.14,0.22,0.27,12.31,0.13,0.05,1.85,0.58,14.15,4.46,2.31,1.5,2.88,1.62,4,2.09,0.58,1.12,0.31,3.75,0.6,2.33,0,1.24,5.12,1.32,1.19,1.62,0.49,0.82,5.12,10.36,1.43,9.3,1.56,4.9,2.97,2.47,0.28,0.14,0.46,0.09,0.26,0.62,0,0.32,0.22,0.07,0
danielson1_1_c_p.txt,1,15109,59.08,85.3,16.2,29.88,14.6,18.85,85.06,55.93,16.55,7.7,7.68,12.67,9.74,4.09,5.84,1.87,16.92,2.73,1.77,1.95,2.03,1.98,3.43,1.83,1.58,0.12,0.21,0.27,13.01,0.32,0.05,0.69,2.18,12.75,3.33,2.38,1.38,2.51,1.63,3.75,2.39,0.79,1.22,0.24,3.56,0.23,2.12,0,1.64,5.67,1.71,1.18,1.81,0.68,0.87,5.55,9.29,0.85,10.87,1.42,5.59,4.02,2.38,0.32,0.17,0.35,0.01,0.26,0.38,0,0.02,0.21,0.15,0
mccall1_0_c_p.txt,1,14118,42.54,87.16,6.66,36.48,11.65,18.15,87.85,57.05,18.01,7.92,6.76,11.39,10.33,4.95,6.54,1.91,17.76,2.73,1.78,2.74,2.16,1.65,3.31,1.95,1.35,0.13,0.3,0.28,13.53,0.06,0.16,0.26,3.63,13,3.73,2.49,1.75,2.68,1.25,3.31,1.93,0.74,0.79,0.22,5.14,0.51,3.19,0.01,1.98,5.76,1.78,1.1,1.78,0.84,0.64,4.86,11.12,0.76,9.43,1.34,4.57,3.57,2.3,0.29,0.23,0.47,0.05,0.4,1.05,0.02,0.05,0.83,0.14,0
blasco1_0_c_p.txt,1,11353,43.16,78.04,13.51,40.15,13.98,16.5,88.36,57.3,17.57,8.26,6.32,12.08,11.38,4.64,5.89,2.27,19.5,3.22,1.84,2.07,2.9,2.21,3.64,2.2,1.4,0.19,0.39,0.14,12.38,0.14,0.15,0.37,2.55,13.78,3.56,2.18,1.88,2.75,1.53,4.12,2.77,0.69,1.69,0.24,3.89,0.26,2.48,0,2.07,6.19,1.88,1.4,1.59,1.13,0.78,4.94,12.01,1.37,9.73,1.66,4.72,3.33,2.48,0.41,0.15,0.59,0.04,0.21,0.72,0.03,0.06,0.31,0.3,0
pickett1_0_c_p.txt,1,12673,33.64,77.2,15.39,41.01,14.86,13.39,82.52,55.55,17.54,9.04,5.71,9.97,10.88,5.22,6.47,2.42,18.57,3.12,1.44,2.15,11.46,1.99,3.21,2,1.16,0.19,0.32,0.21,11.2,0.09,0.1,0.09,1.18,12.9,2.63,1.96,1.77,3.03,1.25,4.37,2.02,0.56,1.1,0.29,3.02,0.33,2.08,0,1.01,5.99,2.04,1.56,1.51,0.87,0.43,4.24,11.98,1.29,9.27,1.79,4.44,3.18,2.08,0.44,0.15,0.47,0.02,0.35,1,0.01,0.02,0.39,0.56,0.02
bishop1_0_c_d.txt,1,25088,64.84,71.75,4.2,26.76,21.78,10.77,59.04,39.29,11.92,5.84,4.46,8.27,7.07,3.87,3.89,1.61,12.56,1.8,1.12,1.55,34.12,1.55,2.07,1.04,0.98,0.22,0.18,0.28,8.47,0.08,0.04,0.18,1.65,9.47,2.42,1.31,1.06,1.99,1.1,2.95,1.85,0.62,0.96,0.18,2.38,0.16,1.27,0,1.48,3.79,1.02,0.83,1.02,0.51,0.57,4.58,6.66,0.59,7.08,1.02,3.47,2.78,1.43,0.15,0.03,0.32,0.15,0.05,0.33,0,0.02,0.12,0.18,0.01
bowden1_0_c_p.txt,1,21316,49.53,86.11,13.68,34.65,14.67,17.81,88.24,56.69,17.95,7.32,7.22,11.89,9.62,4.37,6.47,1.82,17.69,3.19,1.74,2.1,2.72,2.1,3.54,1.99,1.48,0.23,0.3,0.39,14.09,0.55,0.11,0.49,3.42,14.08,3.89,2.66,1.76,2.59,1.62,3.51,2.23,0.77,0.99,0.35,4.41,0.38,2.57,0.02,2.01,6.34,2.24,1.06,1.88,0.95,0.62,6.41,9.54,0.88,10.94,1.37,5.04,4.67,2.54,0.46,0.29,0.51,0.04,0.34,0.54,0.01,0.17,0.18,0.18,0
gelep1_0_c_d.txt,1,16558,51,80.79,4.6,32.83,17.54,14.54,76.94,50.65,15.59,6.64,5.67,10.7,8.56,4.64,6.14,2.04,15.38,1.9,1.12,1.87,12.94,1.51,2.18,1.24,0.83,0.21,0.08,0.14,12.21,0.48,0.06,0.22,4.52,11.34,3.19,1.64,1.42,1.88,1.53,3.33,2.19,0.94,1.04,0.19,5.04,0.91,2.84,0.01,1.88,4.9,1.06,1.56,1.55,0.55,0.5,5.85,7.91,0.75,8.95,1.2,4.18,3.67,1.55,0.41,0.23,0.32,0.01,0.21,0.18,0,0.02,0.1,0.06,0
odom1_1_c_p.txt,1,14577,49.45,86.16,18.9,24.79,14.86,18.72,86.94,56.69,17.01,8.07,7.23,12.14,9.32,5.36,7.02,1.79,17.61,2.55,1.47,2.67,2.41,1.72,3.48,1.69,1.75,0.16,0.23,0.26,12.71,0.36,0.12,1.56,0.79,13.38,3.92,2.36,1.34,2.35,1.32,3.75,1.75,0.7,0.67,0.28,3.66,0.54,2.32,0.01,1.39,6.85,2.19,1.28,1.76,0.95,1.12,5.01,10.62,1.06,10.51,1.8,4.75,4.1,2.53,0.27,0.12,0.47,0.12,0.21,0.83,0,0.26,0.33,0.25,0
mcmannis1_0_c_p.txt,1,17770,41.53,73.48,26.21,32.23,13.83,16.18,89.84,60.35,17.82,9.05,7.42,12.2,11.12,4.73,7.45,2.44,19.19,3.04,1.82,2.12,1.28,2.37,3.5,1.92,1.55,0.18,0.27,0.26,11.43,0.27,0.08,1.77,0.6,14.86,3.66,2.52,1.77,2.67,1.8,4.55,2.48,0.93,1.12,0.3,2.99,0.45,1.84,0,0.95,6.56,1.74,1.18,2.4,1.04,0.68,5.18,11.62,0.95,11.16,1.89,5.86,3.7,1.87,0.27,0.17,0.36,0.03,0.27,0.5,0.03,0.02,0.32,0.1,0
